timestamp,open,high,low,close,volume
2018-07-22 00:00:00+00:00,1.1608,1.17456,1.15748,1.17408,149516
2018-07-29 00:00:00+00:00,1.17408,1.17514,1.16204,1.16591,271037
2018-08-05 00:00:00+00:00,1.16586,1.17462,1.15596,1.15614,222410
2018-08-12 00:00:00+00:00,1.15614,1.1628,1.13709,1.13954,234312
2018-08-19 00:00:00+00:00,1.13954,1.1445,1.1301,1.14375,293458
2018-08-26 00:00:00+00:00,1.14378,1.1654,1.13946,1.16454,249672
2018-09-02 00:00:00+00:00,1.16454,1.17337,1.15844,1.15982,255718
2018-09-09 00:00:00+00:00,1.15976,1.16594,1.15302,1.15608,250415
2018-09-16 00:00:00+00:00,1.15604,1.17218,1.1526,1.16238,211061
2018-09-23 00:00:00+00:00,1.16239,1.1803,1.16178,1.17488,230595
2018-09-30 00:00:00+00:00,1.17485,1.18151,1.15698,1.16051,251878
2018-10-07 00:00:00+00:00,1.16052,1.16253,1.14636,1.15237,264908
2018-10-14 00:00:00+00:00,1.15237,1.16106,1.14322,1.15508,287922
2018-10-21 00:00:00+00:00,1.15508,1.16216,1.14332,1.15106,264432
2018-10-28 00:00:00+00:00,1.15109,1.15503,1.13357,1.13984,291616
2018-11-04 00:00:00+00:00,1.13984,1.14562,1.1302,1.1398,284636
2018-11-11 00:00:00+00:00,1.1398,1.15004,1.13142,1.1324,292496
2018-11-18 00:00:00+00:00,1.13246,1.14213,1.12155,1.14138,363207
2018-11-25 00:00:00+00:00,1.14136,1.14722,1.13276,1.13374,228313
2018-12-02 00:00:00+00:00,1.13374,1.14018,1.12674,1.13426,259454
2018-12-09 00:00:00+00:00,1.1342,1.14239,1.1311,1.13994,286884
2018-12-16 00:00:00+00:00,1.13994,1.14428,1.12701,1.13046,296771
2018-12-23 00:00:00+00:00,1.13046,1.14856,1.13024,1.13724,168543
2018-12-30 00:00:00+00:00,1.13721,1.14728,1.13432,1.1439,134659
2019-01-06 00:00:00+00:00,1.14392,1.1497,1.13091,1.14102,157620
2019-01-13 00:00:00+00:00,1.14104,1.15702,1.14047,1.14599,153323
2019-01-20 00:00:00+00:00,1.146,1.14898,1.13532,1.13651,137163
2019-01-27 00:00:00+00:00,1.13651,1.14176,1.12894,1.14128,128634
2019-02-03 00:00:00+00:00,1.14128,1.15144,1.13904,1.14546,119934
2019-02-10 00:00:00+00:00,1.14548,1.14603,1.1315,1.13241,70844
2019-02-17 00:00:00+00:00,1.13239,1.13415,1.12343,1.12951,79217
2019-02-24 00:00:00+00:00,1.12948,1.13712,1.12756,1.13424,82698
2019-03-03 00:00:00+00:00,1.13421,1.14197,1.13368,1.1375,85505
2019-03-10 00:00:00+00:00,1.13748,1.1375,1.11764,1.12319,88060
2019-03-17 00:00:00+00:00,1.12316,1.13444,1.12218,1.13194,77256
2019-03-24 00:00:00+00:00,1.13196,1.14482,1.12736,1.12958,86114
2019-03-31 00:00:00+00:00,1.12955,1.13314,1.121,1.12232,92792
2019-04-07 00:00:00+00:00,1.1223,1.12546,1.11839,1.12184,67065
2019-04-14 00:00:00+00:00,1.12186,1.13239,1.1215,1.13031,58537
2019-04-21 00:00:00+00:00,1.13028,1.13237,1.12263,1.12443,56160
2019-04-28 00:00:00+00:00,1.12441,1.1262,1.11115,1.11492,67222
2019-05-05 00:00:00+00:00,1.11495,1.12649,1.11354,1.11848,79665
2019-05-12 00:00:00+00:00,1.1185,1.12536,1.11666,1.1236,85899
2019-05-19 00:00:00+00:00,1.12357,1.12636,1.11553,1.11647,68681
2019-05-26 00:00:00+00:00,1.1165,1.12121,1.11072,1.1207,59868
2019-06-02 00:00:00+00:00,1.12068,1.12152,1.11162,1.11738,57902
2019-06-09 00:00:00+00:00,1.11736,1.13478,1.11603,1.13192,112499
2019-06-16 00:00:00+00:00,1.1319,1.13434,1.12025,1.12158,74209
2019-06-23 00:00:00+00:00,1.1216,1.13852,1.11816,1.13852,105177
2019-06-30 00:00:00+00:00,1.13848,1.14122,1.13442,1.13601,90258
2019-07-07 00:00:00+00:00,1.13599,1.13638,1.12076,1.12268,69097
2019-07-14 00:00:00+00:00,1.1227,1.12858,1.11935,1.12714,64157
2019-07-21 00:00:00+00:00,1.12716,1.12839,1.11998,1.12176,64211
2019-07-28 00:00:00+00:00,1.12178,1.12254,1.11014,1.11296,68737
2019-08-04 00:00:00+00:00,1.11293,1.1162,1.1027,1.11078,109656
2019-08-11 00:00:00+00:00,1.1108,1.12496,1.11066,1.12076,116482
2019-08-18 00:00:00+00:00,1.12073,1.12308,1.10665,1.1092,98316
2019-08-25 00:00:00+00:00,1.10922,1.11641,1.10518,1.11436,73122
2019-09-01 00:00:00+00:00,1.11434,1.1153,1.09632,1.09906,84536
2019-09-08 00:00:00+00:00,1.09904,1.10848,1.09262,1.10203,76132
2019-09-15 00:00:00+00:00,1.102,1.11096,1.09268,1.10832,96349
2019-09-22 00:00:00+00:00,1.10834,1.10844,1.09903,1.10188,86912
2019-09-29 00:00:00+00:00,1.1019,1.10255,1.09048,1.09424,80498
2019-10-06 00:00:00+00:00,1.09422,1.09994,1.08792,1.09834,90683
2019-10-13 00:00:00+00:00,1.09832,1.10628,1.0941,1.10281,87923
2019-10-20 00:00:00+00:00,1.10279,1.11724,1.09914,1.11708,90065
2019-10-27 00:00:00+00:00,1.11708,1.11794,1.1073,1.10839,59418
2019-11-03 00:00:00+00:00,1.10842,1.11756,1.10737,1.11663,69372
2019-11-10 00:00:00+00:00,1.1166,1.11756,1.10168,1.1022,65555
2019-11-17 00:00:00+00:00,1.10218,1.10569,1.09891,1.10541,47525
2019-11-24 00:00:00+00:00,1.10538,1.1097,1.10146,1.10227,47278
2019-12-01 00:00:00+00:00,1.10224,1.10322,1.09812,1.10184,41316
2019-12-08 00:00:00+00:00,1.10182,1.11163,1.10031,1.10584,53628
2019-12-15 00:00:00+00:00,1.10581,1.11996,1.10534,1.11244,71204
2019-12-22 00:00:00+00:00,1.11242,1.11746,1.10664,1.10804,51573
2019-12-29 00:00:00+00:00,1.10802,1.11883,1.10691,1.11813,31170
2020-01-05 00:00:00+00:00,1.11811,1.12392,1.11249,1.11605,52063
2020-01-12 00:00:00+00:00,1.11602,1.12056,1.10851,1.11163,65155
2020-01-19 00:00:00+00:00,1.11161,1.11726,1.10864,1.10946,200791
2020-01-26 00:00:00+00:00,1.10948,1.1118,1.10198,1.10246,209421
2020-02-02 00:00:00+00:00,1.10248,1.10956,1.09924,1.10891,216914
2020-02-09 00:00:00+00:00,1.1089,1.1089,1.0942,1.09493,250000
2020-02-16 00:00:00+00:00,1.09491,1.09576,1.08273,1.08413,214906
2020-02-23 00:00:00+00:00,1.08414,1.08636,1.0778,1.08386,247784
2020-03-01 00:00:00+00:00,1.08387,1.1074,1.08051,1.10518,542632
2020-03-08 00:00:00+00:00,1.1052,1.13964,1.10364,1.13878,767764
2020-03-15 00:00:00+00:00,1.13876,1.14963,1.1055,1.11572,1152656
2020-03-22 00:00:00+00:00,1.11568,1.12367,1.0636,1.06893,1292965
2020-03-29 00:00:00+00:00,1.0689,1.11476,1.06584,1.11368,928193
2020-04-05 00:00:00+00:00,1.1137,1.11386,1.07728,1.08055,684658
2020-04-12 00:00:00+00:00,1.08058,1.0953,1.07684,1.09316,436621
2020-04-19 00:00:00+00:00,1.09314,1.09911,1.0812,1.08639,439183
2020-04-26 00:00:00+00:00,1.08638,1.08968,1.07272,1.08208,427927
2020-05-03 00:00:00+00:00,1.08209,1.10192,1.08096,1.0961,424429
2020-05-10 00:00:00+00:00,1.09608,1.09608,1.07667,1.08378,383870
2020-05-17 00:00:00+00:00,1.08377,1.08965,1.0775,1.08186,410627
2020-05-24 00:00:00+00:00,1.08184,1.10085,1.07998,1.09081,372448
2020-05-31 00:00:00+00:00,1.09082,1.11454,1.08706,1.11158,457139
2020-06-07 00:00:00+00:00,1.1116,1.13839,1.11004,1.1316,607496
2020-06-14 00:00:00+00:00,1.13158,1.14224,1.12126,1.12518,662411
2020-06-21 00:00:00+00:00,1.12519,1.13534,1.11684,1.11766,621433
2020-06-28 00:00:00+00:00,1.11768,1.13487,1.1174,1.1222,519209
2020-07-05 00:00:00+00:00,1.12222,1.13026,1.11848,1.12468,423394
2020-07-12 00:00:00+00:00,1.1247,1.13707,1.12468,1.13086,450887
2020-07-19 00:00:00+00:00,1.13088,1.1452,1.13009,1.14422,469863
2020-07-26 00:00:00+00:00,1.14424,1.16581,1.14024,1.16498,576456
2020-08-02 00:00:00+00:00,1.165,1.19088,1.16498,1.17814,652958
2020-08-09 00:00:00+00:00,1.17812,1.1917,1.1696,1.17812,592946
2020-08-16 00:00:00+00:00,1.17814,1.18642,1.17112,1.1852,538196
2020-08-23 00:00:00+00:00,1.18518,1.19658,1.17542,1.17984,570502
2020-08-30 00:00:00+00:00,1.17982,1.19203,1.17625,1.19172,599056
2020-09-06 00:00:00+00:00,1.1917,1.20114,1.17808,1.18344,657977
2020-09-13 00:00:00+00:00,1.18346,1.19172,1.17528,1.18408,554640
2020-09-20 00:00:00+00:00,1.18406,1.19006,1.17372,1.18457,508494
2020-09-27 00:00:00+00:00,1.18455,1.18719,1.16124,1.16344,591315
2020-10-04 00:00:00+00:00,1.16345,1.17698,1.16154,1.17197,546739
2020-10-11 00:00:00+00:00,1.17199,1.18314,1.17178,1.18158,427766
2020-10-18 00:00:00+00:00,1.18157,1.18269,1.16886,1.17156,385705
2020-10-25 00:00:00+00:00,1.17154,1.18808,1.17033,1.18481,404392
2020-11-01 00:00:00+00:00,1.18479,1.18507,1.16386,1.16416,450700
2020-11-08 00:00:00+00:00,1.16415,1.18952,1.16027,1.18926,617743
2020-11-15 00:00:00+00:00,1.18928,1.19202,1.17456,1.18448,561491
2020-11-22 00:00:00+00:00,1.18447,1.18938,1.18143,1.18656,395303
2020-11-29 00:00:00+00:00,1.18658,1.1974,1.18002,1.1972,367744
2020-12-06 00:00:00+00:00,1.19722,1.21775,1.19232,1.21202,488122
2020-12-13 00:00:00+00:00,1.21202,1.21664,1.20588,1.21332,481284
2020-12-20 00:00:00+00:00,1.21333,1.22728,1.21157,1.22119,409519
2020-12-27 00:00:00+00:00,1.22118,1.22571,1.21294,1.2204,358984
2021-01-03 00:00:00+00:00,1.22042,1.23102,1.21812,1.225,306439
2021-01-10 00:00:00+00:00,1.22498,1.23496,1.21825,1.21872,606688
2021-01-17 00:00:00+00:00,1.2187,1.22229,1.20661,1.20664,492093
2021-01-24 00:00:00+00:00,1.20662,1.21896,1.20536,1.21672,412425
2021-01-31 00:00:00+00:00,1.21673,1.21834,1.20585,1.2123,603347
2021-02-07 00:00:00+00:00,1.21228,1.21365,1.19524,1.20486,472628
2021-02-14 00:00:00+00:00,1.20489,1.21496,1.20198,1.21204,384238
2021-02-21 00:00:00+00:00,1.21206,1.21696,1.20233,1.21247,390703
2021-02-28 00:00:00+00:00,1.21249,1.22431,1.20622,1.20906,693400
2021-03-07 00:00:00+00:00,1.20907,1.21134,1.18934,1.19262,640179
2021-03-14 00:00:00+00:00,1.19261,1.199,1.18356,1.19502,593876
2021-03-21 00:00:00+00:00,1.19502,1.1989,1.18676,1.18838,464639
2021-03-28 00:00:00+00:00,1.1884,1.1947,1.17618,1.17876,398271
2021-04-04 00:00:00+00:00,1.17874,1.17938,1.17042,1.17677,322035
2021-04-11 00:00:00+00:00,1.17676,1.19275,1.17376,1.1896,309588
2021-04-18 00:00:00+00:00,1.18961,1.1995,1.18712,1.19689,341257
2021-04-25 00:00:00+00:00,1.19688,1.21002,1.19426,1.20896,378994
2021-05-02 00:00:00+00:00,1.20898,1.215,1.20168,1.20274,374057
2021-05-09 00:00:00+00:00,1.20275,1.21789,1.1986,1.21708,367623
2021-05-16 00:00:00+00:00,1.21706,1.21818,1.20514,1.21498,519047
2021-05-23 00:00:00+00:00,1.21498,1.22454,1.21262,1.21807,460044
2021-05-30 00:00:00+00:00,1.21806,1.22664,1.21326,1.21895,462233
2021-06-06 00:00:00+00:00,1.21896,1.22545,1.2104,1.21667,403868
2021-06-13 00:00:00+00:00,1.21668,1.22181,1.20926,1.21096,374548
2021-06-20 00:00:00+00:00,1.21098,1.21474,1.18474,1.18706,525998
2021-06-27 00:00:00+00:00,1.18705,1.19754,1.18477,1.19416,480436
2021-07-04 00:00:00+00:00,1.19418,1.19447,1.18075,1.18558,447282
2021-07-11 00:00:00+00:00,1.1856,1.18954,1.17815,1.18725,467531
2021-07-18 00:00:00+00:00,1.18724,1.18802,1.17719,1.18125,405304
2021-07-25 00:00:00+00:00,1.18126,1.18306,1.17518,1.17732,436130
2021-08-01 00:00:00+00:00,1.1773,1.19088,1.17635,1.18662,420829
2021-08-08 00:00:00+00:00,1.1866,1.18998,1.17425,1.17478,348747
2021-08-15 00:00:00+00:00,1.17479,1.18049,1.1706,1.17942,322166
2021-08-22 00:00:00+00:00,1.1794,1.18008,1.1664,1.16969,395602
2021-08-29 00:00:00+00:00,1.1697,1.18025,1.16953,1.17983,331284
2021-09-05 00:00:00+00:00,1.17984,1.19092,1.17828,1.18855,331530
2021-09-12 00:00:00+00:00,1.18856,1.1886,1.1802,1.18116,320995
2021-09-19 00:00:00+00:00,1.18116,1.18459,1.17233,1.17296,363912
2021-09-26 00:00:00+00:00,1.17294,1.17556,1.16834,1.17226,401188
2021-10-03 00:00:00+00:00,1.17228,1.17252,1.15626,1.16066,445925
2021-10-10 00:00:00+00:00,1.16064,1.16402,1.15291,1.15654,414119
2021-10-17 00:00:00+00:00,1.15656,1.16244,1.15244,1.15966,357789
2021-10-24 00:00:00+00:00,1.15968,1.16695,1.15718,1.16393,377834
2021-10-31 00:00:00+00:00,1.16394,1.16923,1.15352,1.15563,430969
2021-11-07 00:00:00+00:00,1.15564,1.16166,1.15133,1.15682,401529
2021-11-14 00:00:00+00:00,1.1568,1.16089,1.1433,1.14412,376301
2021-11-21 00:00:00+00:00,1.14414,1.1464,1.12498,1.12819,422688
2021-11-28 00:00:00+00:00,1.12814,1.13343,1.11862,1.12926,464445
2021-12-05 00:00:00+00:00,1.12924,1.1383,1.1235,1.1304,458232
2021-12-12 00:00:00+00:00,1.13039,1.13548,1.12274,1.13109,320400
2021-12-19 00:00:00+00:00,1.13107,1.13604,1.12218,1.12431,331451
2021-12-26 00:00:00+00:00,1.1243,1.13436,1.12364,1.13232,241828
2022-01-02 00:00:00+00:00,1.1323,1.13864,1.12738,1.1373,200958
2022-01-09 00:00:00+00:00,1.13731,1.13757,1.12724,1.13536,311455
2022-01-16 00:00:00+00:00,1.13538,1.14827,1.1285,1.14113,325746
